,0,1,annualAverage
1360,-95.221389,48.853333,4.23
1361,-94.83154880000001,46.030772799999994,4.11
1362,-94.01746170000001,44.3485771,4.26
1363,-92.0382346,44.371005100000005,3.9
1364,-95.1361386,46.4424614,4.09
1365,-93.5083843,44.0770411,4.06
1366,-92.8577105,44.8896877,4.02
1367,-94.47997600000001,43.932309100000005,4.16
1368,-96.5018468,46.4087398,4.2
1369,-91.640439,44.047889,3.92
1370,-93.0074403,46.6715593,4.11
1371,-95.85648640000001,44.7380445,4.26
1372,-91.2891036,31.5305353,4.49
1373,-91.139167,31.877778000000003,4.31
1374,-90.8294002,31.168380300000003,4.35
1375,-89.62516459999998,33.1683267,4.42
1376,-89.1705998,34.7712669,4.31
1377,-91.0531635,33.659833899999995,4.51
1378,-89.20533619999998,31.6959952,4.4
1379,-89.9253233,33.5279848,4.43
1380,-89.0179332,33.881879100000006,4.4
1381,-89.1311937,32.8294273,4.42
1382,-90.9438468,31.9438205,4.49
1383,-88.71089640000001,32.077218,4.45
1384,-88.8263006,33.65678380000001,4.41
1385,-90.5231561,34.3667731,4.48
1386,-90.3748354,31.9012453,4.41
1387,-89.5874819,31.673273499999997,4.43
1388,-89.96267990000001,34.9065453,4.37
1389,-89.28472510000002,31.214867699999996,4.42
1390,-90.002815,33.036293,4.37
1391,-88.6723578,30.8431226,4.42
1392,-88.71089640000001,31.1646163,4.45
1393,-89.8084192,33.7690049,4.43
1394,-89.5120084,30.388758199999998,4.48
1395,-89.0179332,30.432087,4.49
1396,-90.3748354,32.2648353,4.47
1397,-90.0746767,33.16886600000001,4.45
1398,-90.5257823,33.1677834,4.47
1399,-91.0203224,32.8494351,4.52
1400,-88.4016041,34.231788200000004,4.36
1401,-90.1848103,32.298757300000005,4.54
1402,-89.1705998,32.0810429,4.44
1403,-89.8950845,33.632618900000004,4.46
1404,-89.81303559999998,31.58252809999999,4.41
1405,-89.1705998,31.534324100000003,4.46
1406,-88.71089640000001,32.8018452,4.45
1407,-89.49003239999998,34.3592351,4.4
1408,-89.31785049999998,34.9173149,4.41
1409,-88.51170970000001,32.5208482,4.45
1410,-89.23283939999997,32.325144300000005,4.39
1411,-89.4742177,32.807350899999996,4.41
1412,-88.71089640000001,34.235413799999996,4.37
1413,-90.054722,33.693611,4.47
1414,-90.5257823,31.535924800000004,4.38
1415,-88.4403883,33.473423,4.42
1416,-90.1153638,32.4618086,4.44
1417,-88.64782070000001,32.417363699999996,4.39
1418,-89.4742177,34.772949100000005,4.34
1419,-88.55653099999998,33.8773585,4.41
1420,-90.327622,33.298893,4.42
1421,-89.1381155,32.623470399999995,4.42
1422,-89.16339289999998,32.3212554,4.42
1423,-88.55653099999998,33.1605608,4.44
1424,-88.90306,33.3886689,4.42
1425,-89.9253233,34.4198016,4.43
1426,-89.22784229999998,32.783467,4.4
1427,-89.0179332,31.1673115,4.42
1428,-90.3748354,31.1704959,4.36
1429,-88.998673,34.2478831,4.38
1430,-89.86702290000001,31.598501199999998,4.33
1431,-88.7281,32.0401499,4.46
1432,-89.9253233,32.2653668,4.42
1433,-91.07600490000002,33.593080799999996,4.39
1434,-90.2648109,33.905114399999995,4.49
1435,-89.9253233,31.901773600000002,4.42
1436,-89.56979129999998,31.757106800000003,4.42
1437,-89.1705998,30.801306899999997,4.38
1438,-90.53703270000001,33.5428954,4.5
1439,-90.18696440000001,33.9302578,4.47
1440,-89.96267990000001,34.6413971,4.39
1441,-88.86469799999998,34.76880970000001,4.32
1442,-88.23171029999997,34.6367608,4.3
1443,-90.38287690000001,34.6845455,4.41
1444,-89.1214478,32.5715272,4.36
1445,-89.27729099999998,33.6073419,4.38
1446,-90.79132270000001,32.3989469,4.53
1447,-91.29916700000001,31.578889,4.48
1448,-88.71089640000001,31.713060100000003,4.47
1449,-89.28472510000002,33.5707456,4.41
1450,-91.23899790000002,31.222393699999998,4.42
1451,-89.0179332,33.165033799999996,4.43
1452,-89.6759101,33.976829200000005,4.44
1453,-90.3748354,32.8078912,4.47
1454,-92.3765782,40.2522575,4.35
1455,-94.8105955,39.9637436,4.53
1456,-95.4777811,40.423896000000006,4.5
1457,-91.9099238,39.221953000000006,4.44
1458,-93.82482409999999,36.6345264,4.54
1459,-94.315422,37.4748791,4.6
1460,-94.315422,38.3216754,4.57
1461,-89.5625848,37.0978279,4.47
1462,-90.0746767,37.2115595,4.38
1463,-92.3813621,39.046854700000004,4.49
1464,-94.8105955,39.6349791,4.55
1465,-94.3305059,38.2586347,4.44
1466,-93.9878427,39.6660775,4.53
1467,-91.9099238,38.8886044,4.45
1468,-94.0230001,39.19723159999999,4.48
1469,-89.51814759999998,37.3058839,4.32
1470,-93.5003454,39.516657200000004,4.48
1471,-90.9438468,36.9073725,4.48
1472,-94.315422,38.6574448,4.57
1473,-93.8655303,37.703120899999995,4.49
1474,-92.5232415,39.6480887,4.45
1475,-93.1779659,36.99764400000001,4.48
1476,-92.3426781,39.2811499,4.23
1477,-92.4524133,40.2275342,4.56
1478,-93.7782689,38.368632399999996,4.55
1479,-92.26303929999999,38.5052486,4.49
1480,-92.8577105,38.8693247,4.46
1481,-91.2891036,38.0561057,4.45
1482,-93.9878427,37.48636090000001,4.48
1483,-93.0175712,37.6853001,4.45
1484,-93.9878427,39.994907399999995,4.5
1485,-94.43879,39.8554602,4.52
1486,-91.443469,37.544666,4.45
1487,-92.4999918,36.9708648,4.49
1488,-90.055447,36.2364268,4.41
1489,-92.7532411,39.011695399999994,4.41
1490,-91.5601667,38.669489,4.44
1491,-94.4202363,40.3316601,4.48
1492,-93.5003454,37.3311215,4.44
1493,-93.5003454,40.174378600000004,4.44
1494,-93.9878427,40.3219529,4.41
1495,-93.82482409999999,38.3386592,4.51
1496,-93.2986106,37.974724200000004,4.46
1497,-94.3421687,39.4527802,4.53
1498,-92.69838680000001,39.2064126,4.48
1499,-91.9099238,36.8527979,4.47
1500,-90.6773046,37.551518200000004,4.48
1501,-89.6662063,37.3822732,4.55
1502,-94.301336,37.336164200000006,4.61
1503,-90.5257823,38.231030100000005,4.41
1504,-93.82482409999999,38.674474700000005,4.5
1505,-92.2236667,40.2058437,4.32
1506,-93.16659320000001,39.78557929999999,4.44
1507,-93.9878427,39.00312879999999,4.48
1508,-93.82482409999999,37.1500679,4.51
1509,-91.75388170000001,40.05008529999999,4.29
1510,-93.3346497,38.3908555,4.38
1511,-91.8504515,38.4858749,4.44
1512,-93.5003454,39.846407299999996,4.48
1513,-94.315422,36.617812,4.67
1514,-92.4726859,39.74225610000001,4.39
1515,-92.2098988,39.473648700000005,4.45
1516,-91.949021,38.1738674,4.47
1517,-92.3662985,38.6908657,4.31
1518,-93.53216440000001,40.5113975,4.37
1519,-93.8399313,37.2147751,4.5
1520,-89.3226954,36.8661576,4.27
1521,-92.57924820000001,38.5827118,4.47
1522,-92.0665197,39.5508815,4.42
1523,-91.48214820000001,38.9365599,4.42
1524,-92.676389,37.510278,4.48
1525,-89.52785469999998,36.58644879999999,4.34
1526,-94.315422,36.9618494,4.64
1527,-94.8105955,40.2907281,4.49
1528,-95.1449753,39.9869407,4.46
1529,-91.9099238,38.3853377,4.46
1530,-93.20601629999999,37.020886499999996,4.49
1531,-89.81303559999998,36.2195399,4.34
1532,-91.67515959999999,39.43115179999999,4.34
1533,-93.3388917,38.6893153,4.45
1534,-93.90383100000001,37.191032,4.44
1535,-91.2891036,39.3964742,4.34
1536,-94.76915859999998,39.34756489999999,4.58
1537,-93.299444,37.729167,4.44
1538,-92.2236667,37.8727481,4.46
1539,-92.9775558,40.474490100000004,4.35
1540,-91.5983959,39.558235100000005,4.33
1541,-94.4955088,39.157781400000005,4.46
1542,-93.9878427,39.3354791,4.51
1543,-91.073,37.400999999999996,4.49
1544,-90.8294002,36.69284520000001,4.46
1545,-90.511764,38.788698,4.35
1546,-90.9834027,38.3475584,4.5
1547,-90.04755820000001,37.9786618,4.4
1548,-90.4879916,37.7652755,4.44
1549,-90.1994042,38.6270025,4.35
1550,-93.1779659,39.194356400000004,4.45
1551,-92.4999918,40.4857709,4.32
1552,-94.3771668,37.0831162,4.26
1553,-89.62516459999998,37.0394443,4.29
1554,-91.443469,37.2028249,4.47
1555,-92.10575490000001,39.838871600000004,4.36
1556,-89.9253233,36.86805579999999,4.35
1557,-93.45993259999999,36.77488820000001,4.5
1558,-91.1604207,38.2081045,4.4
1559,-93.0175712,36.657637799999996,4.48
1560,-91.9099238,37.3673645,4.44
1561,-94.315422,37.8148489,4.58
1562,-91.7565514,39.77365349999999,4.41
1563,-91.0120878,38.55810719999999,4.45
1564,-90.5257823,37.0388739,4.45
1565,-92.8577105,37.3483339,4.45
1566,-94.4441257,40.4049921,4.44
1567,-92.539603,37.355565399999996,4.46
1568,-90.1994042,38.6270025,4.32
1569,-113.10930459999999,45.2135118,5.03
1570,-107.27157690000001,45.3496574,5.02
1571,-108.94622460000001,48.606539500000004,4.84
1572,-111.45197160000001,46.269372600000004,4.96
1573,-109.100255,45.282019500000004,4.96
1574,-110.9575527,47.781867999999996,5.17
1575,-111.70089479999999,47.2709011,4.87
1576,-110.47379579999999,48.0033098,4.86
1577,-107.55507539999999,46.12915290000001,4.99
1578,-105.7248763,48.774413700000004,4.51
1579,-104.89393020000001,47.264901200000004,4.94
1580,-112.73837209999999,46.3990941,4.92
1581,-105.1213956,46.8349461,5.02
1582,-109.4141,47.2126745,4.85
1583,-114.15315,48.424152,4.38
1584,-111.11942309999999,45.5388865,4.84
1585,-107.1263146,47.2662361,4.98
1586,-112.9196649,48.5217475,4.65
1587,-109.17438500000002,46.370932399999994,5.05
1588,-113.46478229999998,46.3374643,4.89
1589,-110.03508740000001,48.7488096,4.83
1590,-112.0752952,46.145055299999996,5.07
1591,-110.25771090000002,47.060936700000006,4.78
1592,-114.13392420000001,47.671374,4.49
1593,-112.4029787,47.2963974,4.93
1594,-71.642026,44.11589910000001,4.9
1595,-112.6817071,46.9549402,4.57
1596,-105.8810733,47.4500913,4.83
1597,-111.8865015,45.466729,4.91
1598,-110.8848271,46.620195,4.82
1599,-114.96269040000001,47.1497031,4.68
1600,-114.01166699999999,46.8625,4.7
1601,-108.0912238,46.5185867,5.05
1602,-110.60825220000001,45.4788485,4.6
1603,-108.3203282,47.1565346,4.97
1604,-107.87777790000001,48.4519289,4.88
1605,-112.28863170000001,48.2321517,4.8
1606,-105.5346557,45.2968361,5.16
1607,-112.9745473,46.931144700000004,4.76
1608,-105.4045354,46.7980893,4.96
1609,-114.1817424,46.017463899999996,4.88
1610,-104.8017491,47.920049600000006,4.78
1611,-105.10992309999999,48.285023100000004,4.57
1612,-106.444746,46.27444240000001,5.1
1613,-107.0967227,46.2913778,4.6
1614,-112.1969372,45.4554809,4.55
1615,-112.5843056,45.880429299999996,5.09
1616,-109.3922403,45.700109600000005,4.81
1617,-111.96757520000001,48.9961099,4.84
1618,-112.2717561,47.90199459999999,4.87
1619,-111.6408212,48.697424700000006,4.86
1620,-107.25860970000001,46.210666700000004,5.09
1621,-106.83047759999998,48.28557319999999,4.67
1622,-109.84185919999999,46.492289299999996,4.99
1623,-104.1864623,46.99045539999999,4.94
1624,-110.58845500000001,44.427963,5.1
1625,-96.5094615,40.46111080000001,5.03
1626,-98.0465185,42.1902446,4.72
1627,-101.691565,41.57165379999999,5.62
1628,-103.63627149999999,41.500766,5.64
1629,-99.9912254,41.8795565,5.2
1630,-97.9175582,41.6264005,4.79
1631,-103.0817903,42.19114709999999,5.68
1632,-98.704075,42.882371600000006,4.81
1633,-99.9912254,42.5052914,5.12
1634,-99.10134980000001,40.84102180000001,5.07
1635,-96.32260720000001,41.8252059,4.46
1636,-97.17902600000001,41.1375727,4.66
1637,-96.1526985,40.875552899999995,4.54
1638,-97.17902600000001,42.56103239999999,4.53
1639,-101.61577729999999,40.453131799999994,5.66
1640,-101.16173559999999,42.474114,5.39
1641,-103.0817903,41.2509264,5.68
1642,-98.0465185,40.5975479,4.96
1643,-97.0068393,41.6268435,4.61
1644,-96.8350999,41.95401529999999,4.53
1645,-99.7232673,41.34913220000001,5.19
1646,-96.53564490000001,42.4040965,4.46
1647,-103.0817903,42.655173299999994,5.48
1648,-95.83054859999999,40.1311123,5.29
1649,-102.3005803,41.1401755,5.62
1650,-96.9954535,42.4160469,4.48
1651,-96.8828111,41.72111470000001,4.51
1652,-96.387222,40.593056,4.48
1653,-101.61577729999999,40.13061210000001,5.73
1654,-97.5247243,40.47101190000001,4.89
1655,-98.9525807,40.096124200000006,5.25
1656,-100.3497895,40.5744778,5.46
1657,-99.9912254,40.12139699999999,5.38
1658,-96.663812,40.1989041,4.76
1659,-102.25479190000001,41.7369721,5.63
1660,-98.9245343,41.96789570000001,5.0
1661,-99.8124935,40.4604851,5.34
1662,-101.7251929,40.842962,5.6
1663,-98.5308417,41.54871179999999,4.91
1664,-98.5721016,40.8817333,4.95
1665,-98.0465185,40.919722,4.87
1666,-99.45615500000001,40.1665848,5.33
1667,-101.07117579999999,40.507079700000006,5.55
1668,-101.07117579999999,40.1844599,5.59
1669,-98.66005859999999,42.380330799999996,4.85
1670,-101.07117579999999,41.9368476,5.45
1671,-98.5721016,41.20204349999999,4.94
1672,-97.17902600000001,40.16807319999999,4.86
1673,-95.9980593,40.410833700000005,4.68
1674,-99.08167840000002,40.69933030000001,5.1
1675,-101.5248055,41.18158629999999,5.57
1676,-99.634135,42.8461857,4.99
1677,-103.6629832,41.23565869999999,5.73
1678,-97.87216,42.67123970000001,4.65
1679,-96.663812,40.847149200000004,4.66
1680,-96.675278,40.809722,5.46
1681,-100.30041379999999,41.494721999999996,5.37
1682,-99.45615500000001,41.9251335,5.08
1683,-101.07117579999999,41.6222686,5.5
1684,-97.4549636,41.8279842,4.67
1685,-98.0028892,41.2031926,4.83
1686,-103.92633620000001,41.9632981,5.65
1687,-98.0465185,41.3995947,4.82
1688,-95.6730453,40.338334700000004,4.58
1689,-98.0465185,40.110932,5.03
1690,-96.1169524,40.7236135,4.6
1691,-96.19513200000002,40.10258169999999,4.73
1692,-101.4339148,40.792235299999994,5.62
1693,-99.45615500000001,40.4903536,5.23
1694,-97.52672470000002,42.19917,4.64
1695,-97.5247243,41.59406,4.69
1696,-97.7838057,41.0756468,4.75
1697,-100.4973707,40.22528270000001,5.48
1698,-95.64579509999999,40.089802500000005,4.58
1699,-99.45615500000001,42.395199299999994,5.0
1700,-97.17902600000001,40.493036700000005,4.82
1701,-96.19513200000002,41.074404200000004,4.51
1702,-96.663812,41.168563,4.55
1703,-103.63627149999999,41.8140936,5.62
1704,-97.09849270000001,40.9078784,4.76
1705,-102.25479190000001,42.3613076,5.52
1706,-98.9245343,41.175166100000006,5.01
1707,-103.7289167,42.501287299999994,5.6
1708,-97.2239336,41.950284,4.61
1709,-97.49727259999999,40.9686242,4.93
1710,-100.5296115,41.988214299999996,5.31
1711,-96.7008704,42.17722,4.48
1712,-96.3465622,41.3110284,5.0
1713,-96.20807540000001,41.3974968,4.46
1714,-97.01782359999999,42.2305588,4.55
1715,-98.5721016,40.2357266,5.15
1716,-98.5721016,41.8372138,4.87
1717,-97.59208670000001,40.8673915,4.82
1718,-118.4863963,39.662667799999994,6.98
1719,-119.4815666,39.5640791,7.8
1720,-119.6499162,38.926503499999995,7.15
1721,-115.76312320000001,40.8324211,6.25
1722,-117.3616476,37.7866167,7.93
1723,-115.96078030000001,39.51248579999999,6.66
1724,-118.55009540000002,41.593145899999996,6.42
1725,-116.9852422,40.0510104,6.8
1726,-114.52426399999999,37.660825,7.79
1727,-119.13906419999999,38.9524739,7.2
1728,-118.4863963,38.434346399999995,7.51
1729,-116.0413889,38.58071109999999,7.79
1730,-118.4863963,40.568595200000004,6.71
1731,-119.55716770000001,39.4089847,7.16
1732,-119.60354950000001,40.560838700000005,6.63
1733,-114.52426399999999,39.5564495,6.88
1734,-119.76740339999999,39.1637984,7.21
1735,-71.4073938,43.502424600000005,3.94
1736,-71.540637,44.298395899999996,3.9
1737,-72.236379,42.9259375,3.73
1738,-71.27872669999998,44.7288907,3.52
1739,-71.947327,43.561127,3.72
1740,-71.895049,43.114728,3.91
1741,-71.49483219999998,42.867869299999995,3.95
1742,-71.04977679999999,42.9931261,3.99
1743,-71.184232,43.3270251,4.07
1744,-72.2209182,43.01313529999999,3.73
1745,-74.6868815,39.53333789999999,4.13
1746,-74.07701,40.926276200000004,3.84
1747,-74.86488729999998,40.071222,4.0
1748,-75.1196199,39.9259463,4.03
1749,-74.90600529999998,38.9351125,4.24
1750,-74.940833,39.369721999999996,4.2
1751,-74.2648829,40.7947466,3.86
1752,-75.036059,39.79218600000001,4.07
1753,-74.05351259999998,40.7453199,3.8
1754,-74.92087719999998,40.56695149999999,3.85
1755,-74.7337069,40.3028533,3.88
1756,-74.4926541,40.572603,3.87
1757,-74.12399599999998,40.2589455,3.88
1758,-74.54632819999998,40.83360379999999,3.85
1759,-74.029843,40.2479729,4.0
1760,-74.12847640000001,40.8567662,3.85
1761,-75.46714229999998,39.571779600000006,4.1
1762,-74.64004320000002,40.5292099,3.87
1763,-74.60766140000001,41.20981769999999,3.75
1764,-74.26316349999998,40.697589799999996,3.86
1765,-74.50047959999998,40.6342489,3.76
1766,-106.55113689999999,35.30004,7.53
1767,-108.4276047,34.151517299999995,7.5
1768,-104.4723301,33.4757392,7.01
1769,-107.8583868,35.0947557,7.47
1770,-104.4723301,36.579975700000006,7.05
1771,-103.2663479,34.5751567,6.87
1772,-104.37919120000001,34.2734196,7.08
1773,-106.81578130000001,32.3930808,7.46
1774,-104.4723301,32.4170622,6.91
1775,-108.2377519,32.9690805,7.69
1776,-104.8454619,34.8235801,7.25
1777,-103.82162609999999,35.8925537,7.07
1778,-108.7125791,31.93552,7.71
1779,-103.3587288,32.8968816,6.83
1780,-105.3838716,33.4920276,7.25
1781,-106.3069722,35.888079600000005,7.15
1782,-108.95388899999999,33.818889,7.73
1783,-108.2377519,35.71524720000001,7.43
1784,-105.33001270000001,35.9742016,7.11
1785,-105.5943388,32.6341716,7.23
1786,-103.7605204,34.9339503,6.92
1787,-106.7234639,36.616289200000004,7.13
1788,-103.3587288,33.9538388,6.87
1789,-106.7234639,35.6020667,7.4
1790,-108.2377519,36.3882439,7.45
1791,-104.8454619,35.51177929999999,7.19
1792,-105.937799,35.686975200000006,7.41
1793,-107.10119309999999,33.13459600000001,7.59
1794,-106.8914159,34.0583995,7.63
1795,-105.57306650000001,36.4072485,7.14
1796,-105.9699878,34.678431700000004,7.42
1797,-103.3587288,36.37243340000001,6.97
1798,-106.70030349999999,34.799499600000004,7.66
1799,-73.7562317,42.65257929999999,3.9
1800,-78.4941887,42.090064700000006,3.51
1801,-73.86482679999999,40.844781899999994,3.78
1802,-75.8533954,42.1791865,3.57
1803,-78.86809029999998,42.32922870000001,3.45
1804,-76.7263397,42.9189555,3.65
1805,-79.4668445,42.209773999999996,3.39
1806,-76.62388899999998,42.008333,3.62
1807,-75.62080879999998,42.497231400000004,3.51
1808,-75.37850340000001,43.0484029,3.97
1809,-73.55941279999998,42.367875899999994,3.7
1810,-76.1804843,42.60118129999999,3.55
1811,-74.8741045,42.2452081,3.44
1812,-73.74778570000001,41.778437200000006,3.78
1813,-78.8661589,42.9023958,3.52
1814,-73.35249999999998,44.31,3.91
1815,-75.1651689,42.3406373,3.84
1816,-76.4171585,43.32284620000001,3.75
1817,-78.1564432,42.983784299999996,3.71
1818,-75.7699147,42.3292408,3.72
1819,-75.5446238,42.8270136,3.76
1820,-74.98598890000001,43.025625899999994,3.61
1821,-74.6102591,42.481330299999996,3.8
1822,-73.95949399999998,40.6528762,3.8
1823,-73.56557420000001,44.27502700000001,3.72
1824,-73.77790499999998,42.1420336,3.62
1825,-75.51212170000001,42.8989582,3.55
1826,-74.1868135,41.3306493,3.7
1827,-74.23681599999998,41.5275938,3.67
1828,-73.61011590000003,42.51591450000001,3.86
1829,-74.00594129999999,40.7127837,3.8
1830,-78.74762079999998,43.311949600000005,3.54
1831,-75.65129309999998,43.0925684,3.62
1832,-76.23890340000001,42.9602153,3.63
1833,-77.2833793,43.2209426,3.7
1834,-74.31182120000001,41.3911653,3.8
1835,-78.2308005,43.252592799999995,3.55
1836,-76.5104973,43.4553461,3.69
1837,-75.06111469999998,42.5779779,3.48
1838,-73.39706129999998,43.746728600000004,3.83
1839,-73.86666699999998,40.75,3.81
1840,-73.742898,42.6425794,3.75
1841,-74.1502007,40.579531700000004,3.81
1842,-73.98300290000002,41.1489458,3.84
1843,-74.93020600000001,44.44731420000001,3.85
1844,-73.6300729,43.0448483,3.86
1845,-73.93956870000001,42.8142432,3.91
1846,-74.3095787,42.6659087,3.62
1847,-75.09127059999999,43.0986809,3.62
1848,-76.8720961,42.7651891,3.67
1849,-75.2829465,43.320069399999994,3.57
1850,-72.61511689999998,40.9848784,3.91
1851,-75.84685689999998,43.054511600000005,3.62
1852,-76.34799179999999,42.056185299999996,3.63
1853,-76.5488232,42.4575747,3.62
1854,-74.31182120000001,41.858649299999996,3.73
1855,-74.9209865,42.847294899999994,3.89
1856,-73.37086959999998,43.251947200000004,3.71
1857,-77.1055262,42.470904600000004,3.71
1858,-73.7948516,41.1220194,3.84
1859,-78.0897329,42.8264498,3.58
1860,-77.1485163,42.64308459999999,3.65
1861,-79.48585489999998,36.0351361,4.52
1862,-82.6365922,35.6987805,4.52
1863,-81.1196075,36.4940839,4.25
1864,-80.1875065,34.9054732,4.58
1865,-81.47183869999998,36.4339674,4.13
1866,-81.909826,36.1198414,4.15
1867,-76.6638186,34.7182174,4.41
1868,-76.96430600000001,36.0245185,4.44
1869,-78.5660852,34.5882404,4.52
1870,-78.7011275,34.2868356,4.62
1871,-82.4752757,35.59313770000001,4.26
1872,-81.73494199999998,35.7616931,4.48
1873,-80.5882803,35.4168123,4.61
1874,-80.84277800000001,35.453610999999995,4.38
1875,-76.1717689,36.3281287,4.65
1876,-76.5488232,34.9019263,4.57
1877,-79.29021329999998,36.3860217,4.46
1878,-81.07563449999998,35.70735579999999,4.57
1879,-79.17806999999998,35.7211289,4.55
1880,-83.32058590000001,35.4770574,4.12
1881,-76.6181655,36.1354131,4.47
1882,-83.7199136,35.0964003,4.22
1883,-80.67701109999999,35.7331953,4.63
1884,-82.1970584,35.25316979999999,4.56
1885,-77.0564464,35.0877672,4.4
1886,-78.74762079999998,34.9542604,4.53
1887,-76.0142968,36.446565899999996,4.53
1888,-75.62080879999998,35.6549619,4.46
1889,-80.84868459999998,35.4993031,4.56
1890,-80.5882803,35.9367033,4.55
1891,-78.0195387,34.8840095,4.47
1892,-78.898619,35.99403289999999,4.5
1893,-77.6536125,35.8840053,4.51
1894,-80.1875065,36.120000299999994,4.52
1895,-83.3815429,35.182317100000006,4.55
1896,-77.6449804,36.5004281,4.64
1897,-76.76912359999999,36.5034867,4.49
1898,-79.4005756,36.0690258,4.05
1899,-78.61149990000001,36.2799451,4.51
1900,-77.69941969999998,35.5013936,4.47
1901,-79.82967430000001,36.0899873,4.5
1902,-77.5894199,36.328486,4.51
1903,-78.792243,35.345439,4.55
1904,-79.063889,35.620278000000006,4.19
1905,-78.3991638,36.3295905,4.49
1906,-76.46605190000001,36.190157899999996,4.43
1907,-79.24511489999998,35.04324879999999,4.51
1908,-76.17837390000003,35.377771200000005,4.45
1909,-80.89865019999998,35.8310501,4.57
1910,-77.42136140000001,36.3895976,4.38
1911,-78.38422270000001,35.4403514,4.56
1912,-77.3324425,35.030629299999994,4.42
1913,-79.1548533,35.4693744,4.56
1914,-81.5389849,35.9140196,4.41
1915,-81.20781640000001,35.4637028,4.6
1916,-82.08429009999998,35.698440500000004,4.42
1917,-78.0838809,36.4387585,4.3
1918,-79.959485,36.385415,4.04
1919,-77.1485163,35.8733053,4.45
1920,-80.85438470000001,35.2632655,4.61
1921,-82.14960490000001,36.0277763,4.08
1922,-79.87448359999998,35.3587922,4.57
1923,-79.4703885,35.3674493,4.54
1924,-77.973865,35.9597948,4.55
1925,-77.88245959999998,34.2154913,4.55
1926,-77.42429720000001,36.415963500000004,4.48
1927,-77.4701972,34.6540094,4.5
1928,-79.1096901,36.0263022,4.51
1929,-76.68747009999998,35.1337865,4.43
1930,-76.317414,36.2927068,4.72
1931,-77.8367282,34.5170729,4.5
1932,-76.4100267,36.132976299999996,4.69
1933,-78.92882420000001,36.352822100000004,4.47
1934,-77.42429720000001,35.558922100000004,4.45
1935,-82.1713632,35.2686842,4.6
1936,-79.82967430000001,35.744953100000004,4.56
1937,23.9466494,-31.413400699999997,4.53
1938,-79.1096901,34.638385799999995,4.58
1939,-79.7739457,34.9393201,4.46
1940,-80.54384499999998,35.630345500000004,4.59
1941,-81.909826,35.425873700000004,4.6
1942,-78.38422270000001,34.91975479999999,4.51
1943,-79.4703885,34.8451203,4.52
1944,-80.23213129999998,35.30145540000001,4.58
1945,-77.26580969999998,35.7160177,4.45
1946,-80.6770787,36.374345299999995,4.39
1947,-83.46435509999998,35.4328955,4.1
1948,-82.7778579,35.2190534,4.5
1949,-76.17837390000003,35.8925537,4.38
1950,-83.395988,35.1178712,4.62
1951,-78.42971870000001,36.347905700000005,4.52
1952,-78.5660852,35.8031909,4.55
1953,-78.0195387,36.4352131,4.52
1954,-77.05217420000001,35.54655169999999,4.41
1955,-81.73494199999998,36.194182500000004,4.1
1956,-77.973865,35.356549900000005,4.51
1957,-81.2518833,36.202858,4.38
1958,-77.91553950000001,35.7212689,4.54
1959,-80.39894489999998,35.721249799999995,4.51
1960,-82.34518899999998,35.888897,4.06
1961,-98.07898929999999,48.4213852,4.86
1962,-98.1222338,46.926176,4.21
1963,-99.4648442,48.088634000000006,4.14
1964,-103.3906121,47.0560305,4.81
1965,-100.44569840000001,48.8272301,4.19
1966,-103.3949061,46.1830618,4.98
1967,-102.4633691,48.7704377,4.18
1968,-100.5049676,47.0448552,4.36
1969,-97.1215579,47.071168,4.14
1970,-97.6223098,48.793881299999995,4.02
1971,-98.4678716,46.5369203,4.43
1972,-103.582951,48.80561540000001,4.28
1973,-102.72601999999999,47.2121625,4.61
1974,-98.8871816,47.6963964,4.15
1975,-100.29530390000001,46.206131799999994,4.48
1976,-98.874618,47.4991972,4.21
1977,-102.0646172,47.290841799999995,4.9
1978,-97.0328547,47.9252568,4.06
1979,-101.5535564,46.3951108,4.7
1980,-98.2554295,47.3876664,4.11
1981,-102.63682390000001,46.0013946,4.76
1982,-99.7506856,46.8766313,4.33
1983,-98.2945434,46.3571915,4.35
1984,-101.153889,48.148333,4.39
1985,-98.59149040000001,47.576108000000005,4.26
1986,-99.376592,46.054323,4.51
1987,-100.4152368,46.823614299999996,4.61
1988,-101.13112199999999,47.6185079,4.37
1989,-100.7109688,47.490553799999994,4.48
1990,-101.16217359999999,46.668387200000005,4.54
1991,-102.326433,48.2169859,4.36
1992,-98.1259898,47.9519514,4.07
1993,-101.342985,47.1217918,4.46
1994,-97.24367609999999,48.9663765,4.03
1995,-100.05753349999999,48.037943799999994,4.21
1996,-98.72871909999999,48.307601700000006,4.02
1997,-97.62579190000001,46.4937656,4.33
1998,-101.30015949999999,48.763077200000005,4.23
1999,-96.8958656,46.154677899999996,4.25
2000,-99.841533,48.66083279999999,4.21
2001,-97.6152418,46.1089195,4.33
2002,-100.2844016,47.5391971,4.31
2003,-101.1175392,46.0512004,4.69
2004,-103.5021012,46.4129398,4.89
2005,-102.6554727,46.82500039999999,4.7
2006,-99.9159381,46.854706500000006,4.07
2007,-98.9909139,46.939184000000004,4.27
2008,-100.40541230000001,48.3458325,4.13
2009,-97.1256368,47.4636775,4.02
2010,-97.7528872,48.3777874,4.07
2011,-101.58052559999999,48.21474509999999,4.29
2012,-99.5751845,47.5217126,4.32
2013,-103.2923954,48.432044,4.43
2014,-83.5070203,38.890782200000004,3.92
2015,-84.14351359999998,40.769946000000004,3.58
