lat,lon
38.6270025,-90.19940419999999
38.788698,-90.511764
38.788698,-90.511764
38.2310301,-90.52578229999999
38.2310301,-90.52578229999999
64.9526102,-146.4744155
64.9526102,-146.4744155
64.9526102,-146.4744155
40.1164204,-88.2433829
40.1164204,-88.2433829
40.1164204,-88.2433829
40.1164204,-88.2433829
40.1164204,-88.2433829
41.6698982,-91.5983959
41.6698982,-91.5983959
41.6698982,-91.5983959
36.0263022,-79.1096901
43.8901111,-102.2547919
44.3956107,-105.4489183
44.636927,-105.3361045
44.636927,-105.3361045
44.636927,-105.3361045
44.3956107,-105.4489183
44.3956107,-105.4489183
44.3956107,-105.4489183
44.3956107,-105.4489183
38.4,-85.80833299999999
38.4,-85.80833299999999
38.4,-85.80833299999999
38.4,-85.80833299999999
38.4,-85.80833299999999
42.7265775,-84.6620322
42.7265775,-84.6620322
36.1342563,-86.8220341
36.1342563,-86.8220341
37.8532863,-78.24761459999999
37.8532863,-78.24761459999999
37.3770935,-77.5049863
37.3770935,-77.5049863
37.3770935,-77.5049863
37.3770935,-77.5049863
36.7682088,-76.2874927
36.7682088,-76.2874927
36.7682088,-76.2874927
36.7682088,-76.2874927
37.2103925,-76.3868797
37.2103925,-76.3868797
39.1042079,-79.1548533
39.1042079,-79.1548533
39.1042079,-79.1548533
36.7659709,-78.92834409999999
36.7659709,-78.92834409999999
39.1042079,-79.1548533
37.3043154,-77.28720009999999
38.0318056,-78.3022287
36.6788512,-77.10249019999999
36.6421724,-78.3842227
36.6421724,-78.3842227
47.7395106,-92.3623921
47.7395106,-92.3623921
47.7395106,-92.3623921
35.4975625,-97.2689212
37.7934585,-79.99394629999999
37.7934585,-79.99394629999999
37.7934585,-79.99394629999999
37.7934585,-79.99394629999999
40.6873058,-76.17837390000001
45.13194439999999,-94.93138890000002
46.5475825,-87.39559539999999
46.5475825,-87.39559539999999
46.5475825,-87.39559539999999
46.5475825,-87.39559539999999
46.5475825,-87.39559539999999
43.0389025,-87.9064736
43.0389025,-87.9064736
43.0389025,-87.9064736
43.0389025,-87.9064736
43.0389025,-87.9064736
43.0389025,-87.9064736
42.5847425,-87.82118539999999
42.5847425,-87.82118539999999
43.0389025,-87.9064736
43.0389025,-87.9064736
43.0389025,-87.9064736
43.7508284,-87.71453
43.7508284,-87.71453
43.7508284,-87.71453
42.9397015,-90.6773046
42.9397015,-90.6773046
44.51639,-90.71972
44.51639,-90.71972
44.45616740000001,-87.9334803
44.45616740000001,-87.9334803
44.45616740000001,-87.9334803
44.45616740000001,-87.9334803
44.9304719,-89.8402105
44.9304719,-89.8402105
44.9304719,-89.8402105
44.9304719,-89.8402105
40.6873058,-76.17837390000001
42.2814269,-83.3863214
42.2814269,-83.3863214
42.2814269,-83.3863214
42.2814269,-83.3863214
42.447804,-92.38136209999999
29.6265157,-81.77870209999999
29.6265157,-81.77870209999999
39.6479807,-110.6168921
40.750748,-77.0564464
40.750748,-77.0564464
40.750748,-77.0564464
40.750748,-77.0564464
38.05267500000001,-82.7778579
38.05267500000001,-82.7778579
42.4575747,-76.5488232
42.4575747,-76.5488232
43.3119496,-78.74762079999999
42.1791865,-75.8533954
64.9526102,-146.4744155
64.9526102,-146.4744155
64.9526102,-146.4744155
64.9526102,-146.4744155
64.9526102,-146.4744155
37.2070304,-80.4103957
37.2070304,-80.4103957
37.2070304,-80.4103957
37.2070304,-80.4103957
38.9107835,-95.26844369999999
38.9107835,-95.26844369999999
38.9107835,-95.26844369999999
39.02284849999999,-94.7151865
39.02284849999999,-94.7151865
39.3976344,-96.3226072
39.3976344,-96.3226072
39.3976344,-96.3226072
39.641762,-77.719993
39.641762,-77.719993
40.8790518,-79.4703885
40.8790518,-79.4703885
39.8113005,-80.1875065
39.8113005,-80.1875065
39.8113005,-80.1875065
40.17396,-80.2461714
39.3773539,-79.201095
39.3773539,-79.201095
39.3773539,-79.201095
39.3761707,-81.1416691
39.3761707,-81.1416691
35.620278,-79.063889
35.620278,-79.063889
35.620278,-79.063889
35.620278,-79.063889
35.620278,-79.063889
35.620278,-79.063889
43.67795810000001,-116.6865435
43.67795810000001,-116.6865435
43.67795810000001,-116.6865435
32.8961755,-109.8275815
31.6906629,-109.1323499
31.6906629,-109.1323499
31.6906629,-109.1323499
31.6906629,-109.1323499
45.10776269999999,-87.6142737
45.10776269999999,-87.6142737
31.9994194,-81.1196075
31.9994194,-81.1196075
31.9994194,-81.1196075
31.9994194,-81.1196075
31.9994194,-81.1196075
35.71524720000001,-108.2377519
38.4783198,-107.8761738
38.4783198,-107.8761738
38.4783198,-107.8761738
38.4783198,-107.8761738
37.9988882,-105.9100156
37.9988882,-105.9100156
37.9988882,-105.9100156
39.0468547,-92.38136209999999
39.0468547,-92.38136209999999
39.0468547,-92.38136209999999
39.0468547,-92.38136209999999
30.6953657,-88.0398912
30.6953657,-88.0398912
32.5539228,-94.315422
42.0639841,-72.4134167
41.1441104,-111.9232738
39.5662363,-90.8294002
40.8817333,-98.5721016
40.6936488,-89.5889864
40.6936488,-89.5889864
40.6936488,-89.5889864
41.8672508,-90.1595705
44.4799393,-88.22664340000001
40.7607793,-111.8910474
40.7607793,-111.8910474
40.7607793,-111.8910474
40.7607793,-111.8910474
40.8917519,-76.7974653
39.5124858,-115.9607803
40.4531318,-78.3842227
40.4531318,-78.3842227
40.4531318,-78.3842227
40.4531318,-78.3842227
45.0616794,-83.4327528
34.1083449,-117.2897652
34.1083449,-117.2897652
34.1083449,-117.2897652
34.5518201,-80.5836836
34.5518201,-80.5836836
34.5518201,-80.5836836
41.7938406,-71.1448516
41.7938406,-71.1448516
41.7938406,-71.1448516
42.63195820000001,-70.7829315
42.63195820000001,-70.7829315
42.63195820000001,-70.7829315
44.12562570000001,-84.1208666
39.8926818,-80.6770787
39.8926818,-80.6770787
39.8926818,-80.6770787
39.8926818,-80.6770787
39.6255251,-78.6114999
39.6255251,-78.6114999
44.4636545,-88.4016041
44.1317459,-70.4931557
46.2799671,-94.2924998
39.3122782,-84.65050339999999
40.6953437,-80.30478459999999
40.6953437,-80.30478459999999
40.6214551,-79.15253489999999
31.5461078,-96.663812
31.5461078,-96.663812
29.5692614,-95.81428849999999
29.5692614,-95.81428849999999
29.5692614,-95.81428849999999
29.5692614,-95.81428849999999
42.0639841,-72.4134167
38.9940572,-84.7315563
35.8840053,-77.6536125
35.8840053,-77.6536125
37.5407246,-77.4360481
37.5407246,-77.4360481
37.5407246,-77.4360481
37.5407246,-77.4360481
38.9351125,-74.90600529999999
38.9351125,-74.90600529999999
36.328486,-77.5894199
38.0615913,-81.0754657
36.328486,-77.5894199
36.328486,-77.5894199
42.7265775,-84.6620322
42.7265775,-84.6620322
44.45616740000001,-87.9334803
44.45616740000001,-87.9334803
44.45616740000001,-87.9334803
44.45616740000001,-87.9334803
44.45616740000001,-87.9334803
39.6695849,-79.96403389999999
31.0896313,-92.7115348
44.4747774,-90.0746767
44.4747774,-90.0746767
44.4747774,-90.0746767
44.4747774,-90.0746767
43.5391486,-89.46262019999999
45.0999849,-87.6306623
45.0999849,-87.6306623
35.4019765,-110.1402594
35.4019765,-110.1402594
31.7960064,-95.15022139999999
31.7960064,-95.15022139999999
31.7960064,-95.15022139999999
33.2493126,-94.976654
33.2493126,-94.976654
33.2493126,-94.976654
37.2070304,-80.4103957
35.8279728,-90.0746767
45.7211058,-93.9732855
38.5306514,-105.5005483
38.5306514,-105.5005483
42.6468943,-84.3542049
42.6468943,-84.3542049
42.6468943,-84.3542049
42.6468943,-84.3542049
42.6468943,-84.3542049
42.6468943,-84.3542049
42.5886496,-84.7733325
33.5604168,-81.7195533
33.5604168,-81.7195533
33.5604168,-81.7195533
33.5604168,-81.7195533
33.5604168,-81.7195533
33.5604168,-81.7195533
33.5604168,-81.7195533
40.5883933,-82.4248862
40.5883933,-82.4248862
40.5883933,-82.4248862
40.5883933,-82.4248862
40.5883933,-82.4248862
40.5883933,-82.4248862
40.5883933,-82.4248862
37.3822732,-89.6662063
37.3822732,-89.6662063
37.3822732,-89.6662063
39.6349791,-94.81059549999999
36.8354258,-76.2982742
36.8354258,-76.2982742
64.9526102,-146.4744155
64.9526102,-146.4744155
64.9526102,-146.4744155
64.9526102,-146.4744155
64.9526102,-146.4744155
42.7561109,-83.1434573
28.6683252,-97.38832649999999
31.0080004,-96.49297969999999
31.0080004,-96.49297969999999
36.6066162,-120.1890447
30.3500511,-81.6035062
31.7534889,-96.15269850000001
31.7534889,-96.15269850000001
31.0080004,-96.49297969999999
31.0080004,-96.49297969999999
31.4324041,-93.8457416
37.3132885,-80.6770787
37.3132885,-80.6770787
37.3132885,-80.6770787
37.3132885,-80.6770787
34.1083449,-117.2897652
34.1083449,-117.2897652
39.3995008,-84.5613355
47.9200496,-104.8017491
47.9200496,-104.8017491
41.8519395,-109.1880047
41.8519395,-109.1880047
41.8519395,-109.1880047
41.8519395,-109.1880047
41.8519395,-109.1880047
41.8519395,-109.1880047
32.8475528,-115.5694391
38.2556905,-81.42789839999999
38.2556905,-81.42789839999999
34.2998762,-79.8761741
34.2998762,-79.8761741
39.7341219,-90.2244662
39.7341219,-90.2244662
39.7341219,-90.2244662
39.697399,-83.8897057
39.697399,-83.8897057
37.7218304,-89.3226954
38.788698,-90.511764
41.8140936,-103.6362715
42.0334428,-104.3791912
31.5439375,-84.2278796
40.5883933,-82.4248862
38.5221781,-77.10249019999999
38.5221781,-77.10249019999999
45.0522366,-82.4846115
45.0522366,-82.4846115
43.4069041,-82.7347142
